"Date","Price","Open","High","Low","Vol.","Change %"
"22-02-2021","20,853.12","20,853.12","20,853.12","20,853.12","","-1.98%"
"19-02-2021","21,273.28","21,273.28","21,273.28","21,273.28","","-0.91%"
"18-02-2021","21,468.11","21,468.11","21,468.11","21,468.11","","-0.59%"
"17-02-2021","21,595.82","21,595.82","21,595.82","21,595.82","","-0.65%"
"16-02-2021","21,737.90","21,737.90","21,737.90","21,737.90","","-0.01%"
"15-02-2021","21,739.69","21,739.69","21,739.69","21,739.69","","1.01%"
"12-02-2021","21,521.82","21,521.82","21,521.82","21,521.82","","-0.07%"
"11-02-2021","21,536.00","21,536.00","21,536.00","21,536.00","","0.46%"
"10-02-2021","21,436.44","21,436.44","21,436.44","21,436.44","","-0.02%"
"09-02-2021","21,440.42","21,440.42","21,440.42","21,440.42","","-0.03%"
"08-02-2021","21,447.64","21,447.64","21,447.64","21,447.64","","1.28%"
"05-02-2021","21,175.89","21,175.89","21,175.89","21,175.89","","0.19%"
"04-02-2021","21,135.31","21,135.31","21,135.31","21,135.31","","0.71%"
"03-02-2021","20,985.32","20,985.32","20,985.32","20,985.32","","0.97%"
"02-02-2021","20,783.69","20,783.69","20,783.69","20,783.69","","2.57%"
"01-02-2021","20,263.44","20,263.44","20,263.44","20,263.44","","4.74%"
"29-01-2021","19,346.03","19,346.03","19,346.03","19,346.03","","-1.32%"
"28-01-2021","19,605.59","19,605.59","19,605.59","19,605.59","","-1.07%"
"27-01-2021","19,818.34","19,818.34","19,818.34","19,818.34","","-1.90%"
"25-01-2021","20,201.90","20,201.90","20,201.90","20,201.90","","-0.93%"
"22-01-2021","20,390.57","20,390.57","20,390.57","20,390.57","","-1.49%"
"21-01-2021","20,700.02","20,700.02","20,700.02","20,700.02","","-0.36%"
"20-01-2021","20,775.67","20,775.67","20,775.67","20,775.67","","0.85%"
"19-01-2021","20,600.41","20,600.41","20,600.41","20,600.41","","1.68%"
"18-01-2021","20,260.18","20,260.18","20,260.18","20,260.18","","-1.06%"
"15-01-2021","20,476.38","20,476.38","20,476.38","20,476.38","","-1.11%"
"14-01-2021","20,706.07","20,706.07","20,706.07","20,706.07","","0.22%"
"13-01-2021","20,660.35","20,660.35","20,660.35","20,660.35","","0.01%"
"12-01-2021","20,658.34","20,658.34","20,658.34","20,658.34","","0.54%"
"11-01-2021","20,546.74","20,546.74","20,546.74","20,546.74","","0.96%"
"08-01-2021","20,351.67","20,351.67","20,351.67","20,351.67","","1.48%"
"07-01-2021","20,053.97","20,053.97","20,053.97","20,053.97","","-0.06%"
"06-01-2021","20,066.56","20,066.56","20,066.56","20,066.56","","-0.38%"
"05-01-2021","20,142.13","20,142.13","20,142.13","20,142.13","","0.47%"
"04-01-2021","20,047.61","20,047.61","20,047.61","20,047.61","","0.82%"
"01-01-2021","19,885.36","19,885.36","19,885.36","19,885.36","","0.26%"
"31-12-2020","19,833.19","19,833.19","19,833.19","19,833.19","","0.00%"
"30-12-2020","19,833.53","19,833.53","19,833.53","19,833.53","","0.35%"
"29-12-2020","19,763.51","19,763.51","19,763.51","19,763.51","","0.43%"
"28-12-2020","19,679.24","19,679.24","19,679.24","19,679.24","","0.90%"
"24-12-2020","19,503.40","19,503.40","19,503.40","19,503.40","","1.09%"
"23-12-2020","19,293.26","19,293.26","19,293.26","19,293.26","","1.00%"
"22-12-2020","19,102.06","19,102.06","19,102.06","19,102.06","","1.03%"
"21-12-2020","18,906.45","18,906.45","18,906.45","18,906.45","","-3.14%"
"18-12-2020","19,519.42","19,519.42","19,519.42","19,519.42","","0.14%"
"17-12-2020","19,491.30","19,491.30","19,491.30","19,491.30","","0.45%"
"16-12-2020","19,404.80","19,404.80","19,404.80","19,404.80","","0.85%"
"15-12-2020","19,241.90","19,241.90","19,241.90","19,241.90","","0.07%"
"14-12-2020","19,228.16","19,228.16","19,228.16","19,228.16","","0.33%"
"11-12-2020","19,165.33","19,165.33","19,165.33","19,165.33","","0.26%"
"10-12-2020","19,114.96","19,114.96","19,114.96","19,114.96","","-0.38%"
"09-12-2020","19,186.95","19,186.95","19,186.95","19,186.95","","1.02%"
"08-12-2020","18,993.86","18,993.86","18,993.86","18,993.86","","0.28%"
"07-12-2020","18,941.15","18,941.15","18,941.15","18,941.15","","0.73%"
"04-12-2020","18,803.27","18,803.27","18,803.27","18,803.27","","0.95%"
"03-12-2020","18,626.53","18,626.53","18,626.53","18,626.53","","0.15%"
"02-12-2020","18,597.90","18,597.90","18,597.90","18,597.90","","0.04%"
"01-12-2020","18,591.25","18,591.25","18,591.25","18,591.25","","1.08%"
"27-11-2020","18,392.54","18,392.54","18,392.54","18,392.54","","-0.14%"
"26-11-2020","18,418.16","18,418.16","18,418.16","18,418.16","","1.00%"
"25-11-2020","18,235.76","18,235.76","18,235.76","18,235.76","","-1.51%"
"24-11-2020","18,514.82","18,514.82","18,514.82","18,514.82","","1.00%"
"23-11-2020","18,332.33","18,332.33","18,332.33","18,332.33","","0.52%"
"20-11-2020","18,236.68","18,236.68","18,236.68","18,236.68","","0.68%"
"19-11-2020","18,112.83","18,112.83","18,112.83","18,112.83","","-1.29%"
"18-11-2020","18,349.02","18,349.02","18,349.02","18,349.02","","0.50%"
"17-11-2020","18,258.23","18,258.23","18,258.23","18,258.23","","1.21%"
"13-11-2020","18,039.44","18,039.44","18,039.44","18,039.44","","0.23%"
"12-11-2020","17,998.11","17,998.11","17,998.11","17,998.11","","-0.46%"
"11-11-2020","18,080.84","18,080.84","18,080.84","18,080.84","","0.93%"
"10-11-2020","17,913.40","17,913.40","17,913.40","17,913.40","","1.36%"
"09-11-2020","17,672.25","17,672.25","17,672.25","17,672.25","","1.61%"
"06-11-2020","17,392.14","17,392.14","17,392.14","17,392.14","","1.18%"
"05-11-2020","17,189.03","17,189.03","17,189.03","17,189.03","","1.78%"
"04-11-2020","16,888.65","16,888.65","16,888.65","16,888.65","","0.85%"
"03-11-2020","16,746.75","16,746.75","16,746.75","16,746.75","","1.24%"
"02-11-2020","16,542.08","16,542.08","16,542.08","16,542.08","","0.23%"
"30-10-2020","16,504.16","16,504.16","16,504.16","16,504.16","","-0.24%"
"29-10-2020","16,544.45","16,544.45","16,544.45","16,544.45","","-0.47%"
"28-10-2020","16,623.13","16,623.13","16,623.13","16,623.13","","-1.32%"
"27-10-2020","16,844.96","16,844.96","16,844.96","16,844.96","","1.03%"
"26-10-2020","16,672.62","16,672.62","16,672.62","16,672.62","","-1.36%"
"23-10-2020","16,902.96","16,902.96","16,902.96","16,902.96","","0.37%"
"22-10-2020","16,840.52","16,840.52","16,840.52","16,840.52","","-0.34%"
"21-10-2020","16,897.43","16,897.43","16,897.43","16,897.43","","0.34%"
"20-10-2020","16,839.60","16,839.60","16,839.60","16,839.60","","0.20%"
"19-10-2020","16,805.97","16,805.97","16,805.97","16,805.97","","0.94%"
"16-10-2020","16,649.46","16,649.46","16,649.46","16,649.46","","0.70%"
"15-10-2020","16,533.24","16,533.24","16,533.24","16,533.24","","-2.43%"
"14-10-2020","16,944.73","16,944.73","16,944.73","16,944.73","","0.33%"
"13-10-2020","16,888.87","16,888.87","16,888.87","16,888.87","","0.03%"
"12-10-2020","16,883.84","16,883.84","16,883.84","16,883.84","","0.14%"
"09-10-2020","16,860.11","16,860.11","16,860.11","16,860.11","","0.67%"
"08-10-2020","16,747.48","16,747.48","16,747.48","16,747.48","","0.82%"
"07-10-2020","16,611.96","16,611.96","16,611.96","16,611.96","","0.66%"
"06-10-2020","16,503.77","16,503.77","16,503.77","16,503.77","","1.38%"
"05-10-2020","16,278.72","16,278.72","16,278.72","16,278.72","","0.76%"
"01-10-2020","16,156.44","16,156.44","16,156.44","16,156.44","","1.51%"
"30-09-2020","15,916.72","15,916.72","15,916.72","15,916.72","","0.22%"
"29-09-2020","15,881.16","15,881.16","15,881.16","15,881.16","","-0.05%"
"28-09-2020","15,888.44","15,888.44","15,888.44","15,888.44","","1.60%"
"25-09-2020","15,637.53","15,637.53","15,637.53","15,637.53","","2.26%"
"24-09-2020","15,291.25","15,291.25","15,291.25","15,291.25","","-2.93%"
"23-09-2020","15,752.97","15,752.97","15,752.97","15,752.97","","-0.20%"
"22-09-2020","15,783.87","15,783.87","15,783.87","15,783.87","","-0.86%"
"21-09-2020","15,920.99","15,920.99","15,920.99","15,920.99","","-2.21%"
"18-09-2020","16,281.00","16,281.00","16,281.00","16,281.00","","-0.10%"
"17-09-2020","16,296.78","16,296.78","16,296.78","16,296.78","","-0.76%"
"16-09-2020","16,421.95","16,421.95","16,421.95","16,421.95","","0.72%"
"15-09-2020","16,304.84","16,304.84","16,304.84","16,304.84","","0.71%"
"14-09-2020","16,189.14","16,189.14","16,189.14","16,189.14","","-0.21%"
"11-09-2020","16,222.92","16,222.92","16,222.92","16,222.92","","0.13%"
"10-09-2020","16,201.44","16,201.44","16,201.44","16,201.44","","1.52%"
"09-09-2020","15,958.99","15,958.99","15,958.99","15,958.99","","-0.35%"
"08-09-2020","16,014.67","16,014.67","16,014.67","16,014.67","","-0.33%"
"07-09-2020","16,068.06","16,068.06","16,068.06","16,068.06","","0.19%"
"04-09-2020","16,038.07","16,038.07","16,038.07","16,038.07","","-1.68%"
"03-09-2020","16,311.99","16,311.99","16,311.99","16,311.99","","-0.06%"
"02-09-2020","16,322.17","16,322.17","16,322.17","16,322.17","","0.59%"
"01-09-2020","16,227.14","16,227.14","16,227.14","16,227.14","","0.73%"
"31-08-2020","16,110.07","16,110.07","16,110.07","16,110.07","","-2.23%"
"28-08-2020","16,478.01","16,478.01","16,478.01","16,478.01","","0.76%"
"27-08-2020","16,353.08","16,353.08","16,353.08","16,353.08","","0.08%"
"26-08-2020","16,339.41","16,339.41","16,339.41","16,339.41","","0.70%"
"25-08-2020","16,226.20","16,226.20","16,226.20","16,226.20","","0.05%"
"24-08-2020","16,218.02","16,218.02","16,218.02","16,218.02","","0.83%"
"21-08-2020","16,083.84","16,083.84","16,083.84","16,083.84","","0.52%"
"20-08-2020","15,999.86","15,999.86","15,999.86","15,999.86","","-0.84%"
"19-08-2020","16,135.89","16,135.89","16,135.89","16,135.89","","0.21%"
"18-08-2020","16,101.86","16,101.86","16,101.86","16,101.86","","1.23%"
"17-08-2020","15,906.29","15,906.29","15,906.29","15,906.29","","0.61%"
"14-08-2020","15,809.17","15,809.17","15,809.17","15,809.17","","-1.08%"
"13-08-2020","15,981.73","15,981.73","15,981.73","15,981.73","","-0.03%"
"12-08-2020","15,986.03","15,986.03","15,986.03","15,986.03","","-0.12%"
"11-08-2020","16,005.99","16,005.99","16,005.99","16,005.99","","0.46%"
"10-08-2020","15,931.97","15,931.97","15,931.97","15,931.97","","0.50%"
"07-08-2020","15,852.65","15,852.65","15,852.65","15,852.65","","0.12%"
"06-08-2020","15,833.02","15,833.02","15,833.02","15,833.02","","0.91%"
"05-08-2020","15,689.69","15,689.69","15,689.69","15,689.69","","0.08%"
"04-08-2020","15,676.74","15,676.74","15,676.74","15,676.74","","1.87%"
"03-08-2020","15,388.98","15,388.98","15,388.98","15,388.98","","-1.64%"
"31-07-2020","15,645.34","15,645.34","15,645.34","15,645.34","","-0.26%"
"30-07-2020","15,685.92","15,685.92","15,685.92","15,685.92","","-0.87%"
"29-07-2020","15,824.19","15,824.19","15,824.19","15,824.19","","-0.86%"
"28-07-2020","15,961.70","15,961.70","15,961.70","15,961.70","","1.52%"
"27-07-2020","15,723.39","15,723.39","15,723.39","15,723.39","","-0.56%"
"24-07-2020","15,811.40","15,811.40","15,811.40","15,811.40","","-0.19%"
"23-07-2020","15,841.48","15,841.48","15,841.48","15,841.48","","0.76%"
"22-07-2020","15,722.51","15,722.51","15,722.51","15,722.51","","-0.27%"
"21-07-2020","15,764.41","15,764.41","15,764.41","15,764.41","","1.27%"
"20-07-2020","15,566.56","15,566.56","15,566.56","15,566.56","","1.10%"
"17-07-2020","15,396.44","15,396.44","15,396.44","15,396.44","","1.51%"
"16-07-2020","15,167.99","15,167.99","15,167.99","15,167.99","","1.16%"
"15-07-2020","14,993.52","14,993.52","14,993.52","14,993.52","","0.10%"
"14-07-2020","14,978.23","14,978.23","14,978.23","14,978.23","","-1.81%"
"13-07-2020","15,254.09","15,254.09","15,254.09","15,254.09","","0.33%"
"10-07-2020","15,204.13","15,204.13","15,204.13","15,204.13","","-0.42%"
"09-07-2020","15,268.19","15,268.19","15,268.19","15,268.19","","1.09%"
"08-07-2020","15,104.09","15,104.09","15,104.09","15,104.09","","-0.87%"
"07-07-2020","15,236.58","15,236.58","15,236.58","15,236.58","","0.33%"
"06-07-2020","15,185.78","15,185.78","15,185.78","15,185.78","","1.48%"
"03-07-2020","14,964.59","14,964.59","14,964.59","14,964.59","","0.53%"
"02-07-2020","14,886.06","14,886.06","14,886.06","14,886.06","","1.21%"
"01-07-2020","14,707.64","14,707.64","14,707.64","14,707.64","","1.24%"
"30-06-2020","14,527.18","14,527.18","14,527.18","14,527.18","","-0.10%"
"29-06-2020","14,541.76","14,541.76","14,541.76","14,541.76","","-0.68%"
"26-06-2020","14,641.26","14,641.26","14,641.26","14,641.26","","0.91%"
"25-06-2020","14,508.61","14,508.61","14,508.61","14,508.61","","-0.16%"
"24-06-2020","14,531.72","14,531.72","14,531.72","14,531.72","","-1.58%"
"23-06-2020","14,765.36","14,765.36","14,765.36","14,765.36","","1.55%"
"22-06-2020","14,540.07","14,540.07","14,540.07","14,540.07","","0.65%"
"19-06-2020","14,445.87","14,445.87","14,445.87","14,445.87","","1.54%"
"18-06-2020","14,227.14","14,227.14","14,227.14","14,227.14","","2.13%"
"17-06-2020","13,930.35","13,930.35","13,930.35","13,930.35","","-0.33%"
"16-06-2020","13,976.63","13,976.63","13,976.63","13,976.63","","1.02%"
"15-06-2020","13,835.27","13,835.27","13,835.27","13,835.27","","-1.60%"
"12-06-2020","14,059.69","14,059.69","14,059.69","14,059.69","","0.72%"
"11-06-2020","13,959.73","13,959.73","13,959.73","13,959.73","","-2.11%"
"10-06-2020","14,260.91","14,260.91","14,260.91","14,260.91","","0.69%"
"09-06-2020","14,162.90","14,162.90","14,162.90","14,162.90","","-1.19%"
"08-06-2020","14,333.20","14,333.20","14,333.20","14,333.20","","0.25%"
"05-06-2020","14,297.55","14,297.55","14,297.55","14,297.55","","1.13%"
"04-06-2020","14,138.19","14,138.19","14,138.19","14,138.19","","-0.32%"
"03-06-2020","14,183.95","14,183.95","14,183.95","14,183.95","","0.84%"
"02-06-2020","14,065.56","14,065.56","14,065.56","14,065.56","","1.56%"
"01-06-2020","13,850.00","13,850.00","13,850.00","13,850.00","","2.57%"
"29-05-2020","13,503.45","13,503.45","13,503.45","13,503.45","","1.04%"
"28-05-2020","13,364.65","13,364.65","13,364.65","13,364.65","","1.88%"
"27-05-2020","13,117.99","13,117.99","13,117.99","13,117.99","","3.17%"
"26-05-2020","12,715.39","12,715.39","12,715.39","12,715.39","","-0.11%"
"22-05-2020","12,729.74","12,729.74","12,729.74","12,729.74","","-0.74%"
"21-05-2020","12,824.12","12,824.12","12,824.12","12,824.12","","0.44%"
"20-05-2020","12,768.20","12,768.20","12,768.20","12,768.20","","2.11%"
"19-05-2020","12,504.22","12,504.22","12,504.22","12,504.22","","0.63%"
"18-05-2020","12,425.57","12,425.57","12,425.57","12,425.57","","-3.43%"
"15-05-2020","12,867.16","12,867.16","12,867.16","12,867.16","","-0.06%"
"14-05-2020","12,875.51","12,875.51","12,875.51","12,875.51","","-2.57%"
"13-05-2020","13,214.58","13,214.58","13,214.58","13,214.58","","2.03%"
"12-05-2020","12,951.29","12,951.29","12,951.29","12,951.29","","-0.46%"
"11-05-2020","13,011.35","13,011.35","13,011.35","13,011.35","","-0.13%"
"08-05-2020","13,028.62","13,028.62","13,028.62","13,028.62","","0.57%"
"07-05-2020","12,954.81","12,954.81","12,954.81","12,954.81","","-0.77%"
"06-05-2020","13,055.99","13,055.99","13,055.99","13,055.99","","0.71%"
"05-05-2020","12,963.99","12,963.99","12,963.99","12,963.99","","-0.94%"
"04-05-2020","13,086.63","13,086.63","13,086.63","13,086.63","","-5.74%"
"30-04-2020","13,884.18","13,884.18","13,884.18","13,884.18","","3.21%"
"29-04-2020","13,452.51","13,452.51","13,452.51","13,452.51","","1.85%"
"28-04-2020","13,208.29","13,208.29","13,208.29","13,208.29","","1.06%"
"27-04-2020","13,069.49","13,069.49","13,069.49","13,069.49","","1.40%"
"24-04-2020","12,889.39","12,889.39","12,889.39","12,889.39","","-1.71%"
"23-04-2020","13,113.97","13,113.97","13,113.97","13,113.97","","1.38%"
"22-04-2020","12,935.73","12,935.73","12,935.73","12,935.73","","2.29%"
"21-04-2020","12,645.91","12,645.91","12,645.91","12,645.91","","-3.03%"
"20-04-2020","13,040.65","13,040.65","13,040.65","13,040.65","","-0.05%"
"17-04-2020","13,047.57","13,047.57","13,047.57","13,047.57","","3.05%"
"16-04-2020","12,661.83","12,661.83","12,661.83","12,661.83","","0.76%"
"15-04-2020","12,566.85","12,566.85","12,566.85","12,566.85","","-0.76%"
"13-04-2020","12,663.31","12,663.31","12,663.31","12,663.31","","-1.30%"
"09-04-2020","12,829.57","12,829.57","12,829.57","12,829.57","","4.15%"
"08-04-2020","12,318.25","12,318.25","12,318.25","12,318.25","","-0.49%"
"07-04-2020","12,379.42","12,379.42","12,379.42","12,379.42","","8.76%"
"03-04-2020","11,382.02","11,382.02","11,382.02","11,382.02","","-2.06%"
"01-04-2020","11,621.35","11,621.35","11,621.35","11,621.35","","-4.00%"
"31-03-2020","12,105.66","12,105.66","12,105.66","12,105.66","","3.82%"
"30-03-2020","11,659.76","11,659.76","11,659.76","11,659.76","","-4.38%"
"27-03-2020","12,193.62","12,193.62","12,193.62","12,193.62","","0.22%"
"26-03-2020","12,167.15","12,167.15","12,167.15","12,167.15","","3.90%"
"25-03-2020","11,710.71","11,710.71","11,710.71","11,710.71","","6.62%"
"24-03-2020","10,983.15","10,983.15","10,983.15","10,983.15","","2.55%"
"23-03-2020","10,710.41","10,710.41","10,710.41","10,710.41","","-12.91%"
"20-03-2020","12,298.74","12,298.74","12,298.74","12,298.74","","5.83%"
"19-03-2020","11,620.92","11,620.92","11,620.92","11,620.92","","-2.38%"
"18-03-2020","11,904.02","11,904.02","11,904.02","11,904.02","","-5.56%"
"17-03-2020","12,604.41","12,604.41","12,604.41","12,604.41","","-2.50%"
"16-03-2020","12,928.18","12,928.18","12,928.18","12,928.18","","-7.57%"
"13-03-2020","13,987.31","13,987.31","13,987.31","13,987.31","","3.81%"
"12-03-2020","13,474.38","13,474.38","13,474.38","13,474.38","","-8.30%"
"11-03-2020","14,694.31","14,694.31","14,694.31","14,694.31","","0.07%"
"09-03-2020","14,684.56","14,684.56","14,684.56","14,684.56","","-4.90%"
"06-03-2020","15,440.48","15,440.48","15,440.48","15,440.48","","-2.48%"
"05-03-2020","15,833.21","15,833.21","15,833.21","15,833.21","","0.18%"
"04-03-2020","15,805.53","15,805.53","15,805.53","15,805.53","","-0.46%"
"03-03-2020","15,878.98","15,878.98","15,878.98","15,878.98","","1.58%"
"02-03-2020","15,632.14","15,632.14","15,632.14","15,632.14","","-0.60%"
"28-02-2020","15,726.92","15,726.92","15,726.92","15,726.92","","-3.71%"
"27-02-2020","16,332.81","16,332.81","16,332.81","16,332.81","","-0.39%"
"26-02-2020","16,396.23","16,396.23","16,396.23","16,396.23","","-1.01%"
"25-02-2020","16,563.91","16,563.91","16,563.91","16,563.91","","-0.27%"
"24-02-2020","16,608.12","16,608.12","16,608.12","16,608.12","","-2.08%"
"20-02-2020","16,961.16","16,961.16","16,961.16","16,961.16","","-0.37%"
"19-02-2020","17,024.41","17,024.41","17,024.41","17,024.41","","1.11%"
"18-02-2020","16,837.08","16,837.08","16,837.08","16,837.08","","-0.44%"
"17-02-2020","16,911.92","16,911.92","16,911.92","16,911.92","","-0.54%"
"14-02-2020","17,002.89","17,002.89","17,002.89","17,002.89","","-0.50%"
"13-02-2020","17,088.84","17,088.84","17,088.84","17,088.84","","-0.22%"
"12-02-2020","17,126.07","17,126.07","17,126.07","17,126.07","","0.77%"
"11-02-2020","16,995.10","16,995.10","16,995.10","16,995.10","","0.64%"
"10-02-2020","16,887.86","16,887.86","16,887.86","16,887.86","","-0.55%"
"07-02-2020","16,981.75","16,981.75","16,981.75","16,981.75","","-0.33%"
"06-02-2020","17,037.28","17,037.28","17,037.28","17,037.28","","0.40%"
"05-02-2020","16,968.83","16,968.83","16,968.83","16,968.83","","0.91%"
"04-02-2020","16,815.12","16,815.12","16,815.12","16,815.12","","2.32%"
"03-02-2020","16,433.65","16,433.65","16,433.65","16,433.65","","0.39%"
"01-02-2020","16,369.00","16,369.00","16,369.00","16,369.00","","-2.51%"
"31-01-2020","16,790.45","16,790.45","16,790.45","16,790.45","","-0.61%"
"30-01-2020","16,893.91","16,893.91","16,893.91","16,893.91","","-0.77%"
"29-01-2020","17,025.46","17,025.46","17,025.46","17,025.46","","0.61%"
"28-01-2020","16,922.01","16,922.01","16,922.01","16,922.01","","-0.52%"
"27-01-2020","17,010.70","17,010.70","17,010.70","17,010.70","","-1.06%"
